Year,Country,Industry,Sales,Assets,Profits,Market Value,Sales Growth,Assets Growth,Profits Growth,Market Value Growth,Region
2009,Kuwait,Telecommunications Services,7450,19760,1200,9610,26.05752961,23.7319975,6.194690265,-65.98230088,Asia
2009,Kuwait,Transportation,6110,5620,560,2240,74.07407407,22.97592998,-3.448275862,-53.43035343,Asia
2009,Liberia,"Hotels, Restaurants & Leisure",6530,16460,570,1280,6.178861789,9.879839786,-5,-82.8647925,Africa
2009,Luxembourg,Banking,7700,104160,300,1110,34.61538462,27.83505155,-25,-31.05590062,Europe
2009,Luxembourg,Materials,146670,160140,12340,31280,19.90680183,2.208322696,-2.373417722,-79.09789509,Europe
2009,Luxembourg,Media,10600,23240,1360,12580,10.76280042,5.684402001,-21.83908046,-57.02084045,Europe
2009,Luxembourg,Oil & Gas Operations,11500,14680,2010,10260,42.85714286,19.3495935,1.515151515,-61.10689917,Europe
2009,Luxembourg,Telecommunications Services,2780,4320,740,4260,18.29787234,9.644670051,17.46031746,-61.79372197,Europe
2009,Malaysia,Banking,16070,279610,2920,27280,-5.581668625,-2.462762061,8.550185874,-38.07037457,Asia
2009,Malaysia,Conglomerates,10410,10790,1070,9160,31.10831234,11.46694215,44.59459459,-58.02016499,Asia
2009,Malaysia,"Food, Drink & Tobacco",7790,11560,1360,12110,123.2091691,53.31564987,-45.81673307,-37.60947965,Asia
2009,Malaysia,"Hotels, Restaurants & Leisure",2660,8780,170,3460,4.724409449,-2.876106195,-71.66666667,-56.4231738,Asia
2009,Malaysia,Oil & Gas Operations,7950,5750,550,7180,824.4186047,109.0909091,52.77777778,14.69648562,Asia
2009,Malaysia,Telecommunications Services,5870,17260,380,6270,9.719626168,30.65859198,-50,-48.94136808,Asia
2009,Malaysia,Transportation,4920,14000,1080,12540,51.85185185,73.05315204,30.12048193,19.65648855,Asia
2009,Malaysia,Utilities,9580,32350,1000,10650,43.84384384,67.26990693,-13.79310345,-13.20293399,Asia
2009,Mexico,Banking,5940,57760,760,8580,-17.03910615,49.94807892,-30.90909091,-45.83333333,NorthAmerica
2009,Mexico,Conglomerates,15850,14570,-380,5280,-4.804804805,-20.77215878,-119.6891192,-61.54406409,NorthAmerica
2009,Mexico,Construction,21690,45290,200,4560,0.092293493,-8.671103045,-91.63179916,-78.77094972,NorthAmerica
2009,Mexico,"Food, Drink & Tobacco",23570,25020,1450,20120,-12.08504289,-11.43362832,-27.5,-43.11563472,NorthAmerica
2009,Mexico,Materials,8790,12110,1430,7960,-22.75922671,-21.56735751,-29.55665025,-71.0755814,NorthAmerica
2009,Mexico,Media,3470,8870,560,6030,-8.923884514,-1.662971175,-24.32432432,-44.06307978,NorthAmerica
2009,Mexico,Retailing,13480,16730,1140,10750,-0.074128984,-5.426794799,-8.064516129,-40.11142061,NorthAmerica
2009,Mexico,Telecommunications Services,44850,64400,5610,58980,-3.610573823,7.800468698,-21.64804469,-50.8295123,NorthAmerica
2009,Morocco,Banking,2740,40990,480,9980,21.23893805,38.15301651,41.17647059,-35.40453074,Africa
2009,Netherlands,Aerospace & Defense,60220,102150,2190,11980,15.76316801,10.73170732,1584.615385,-44.3825441,Europe
2009,Netherlands,Banking,13450,172490,-690,990,31.34765625,15.49380649,-201.4705882,-82.16216216,Europe
2009,Netherlands,Business Services & Supplies,20540,10780,30,2500,-39.51707892,-28.37209302,-97.4789916,-77.37556561,Europe
2009,Netherlands,Chemicals,34400,38940,-710,11970,11.32686084,32.22410866,-133.0232558,-58.05886475,Europe
2009,Netherlands,Conglomerates,36750,45160,-260,14930,-6.034262337,-12.54841208,-104.2763158,-64.45238095,Europe
2009,Netherlands,Construction,13070,10190,520,1000,14.54864154,20.87781732,173.6842105,-63.63636364,Europe
2009,Netherlands,Diversified Financials,171400,1320600,6850,9020,35.49407115,25.69601096,7.704402516,-84.91890988,Europe
2009,Netherlands,Food Markets,35820,18400,1500,13240,-39.49324324,-22.13288193,20.96774194,-16.14946168,Europe
2009,Netherlands,"Food, Drink & Tobacco",76380,76970,7150,63950,4.401312192,7.140868597,10.33950617,-39.25144866,Europe
2009,Netherlands,Insurance,261480,2253190,-2520,15210,2.276460925,-5.904191567,-115.6133829,-84.86868285,Europe
2009,Netherlands,Media,13560,28870,1710,13620,-4.237288136,7.124304267,-54.4,-59.57257346,Europe
2009,Netherlands,Oil & Gas Operations,485920,310430,31710,180620,28.0455348,5.563301255,-13.14708299,-44.33383672,Europe
2009,Netherlands,Semiconductors,4110,5270,450,6700,-26.07913669,-8.027923211,-55,-37.03007519,Europe
2009,Netherlands,Telecommunications Services,20090,30830,1860,22200,10.44529962,-6.604059376,-51.9379845,-36.64383562,Europe
2009,Netherlands,Transportation,15300,9700,770,5260,-3.713027061,-3.482587065,-46.52777778,-64.16893733,Europe
2009,New Zealand,Construction,5400,4700,360,1330,17.90393013,39.46587537,-2.702702703,-65.45454545,Oceanic
2009,New Zealand,Telecommunications Services,3800,5640,540,2230,-0.262467192,-11.4599686,-76.92307692,-60.60070671,Oceanic
2009,Norway,Capital Goods,1170,4310,440,3400,-4.098360656,32.61538462,76,-72.29013855,Europe
2009,Norway,Chemicals,12590,11090,1180,6210,20.82533589,30.01172333,6.306306306,-62.34081261,Europe
2009,Norway,Conglomerates,12670,13600,-500,3900,-26.9740634,-19.66922623,-131.0559006,-77.48267898,Europe
2009,Norway,Construction,8340,6030,210,1450,-21.76360225,17.3151751,-52.27272727,-78.06354009,Europe
2009,Norway,Diversified Financials,13870,261730,1360,4850,-0.430725054,-6.139501524,-63.63636364,-79.63040739,Europe
2009,Norway,"Food, Drink & Tobacco",9370,14990,-400,6070,-20.25531915,-14.04816514,-125.8064516,-53.66412214,Europe
2009,Norway,Insurance,4020,52990,-320,1390,-34.63414634,-24.20254613,-186.4864865,-59.94236311,Europe
2009,Norway,Oil & Gas Operations,93380,82420,6200,53300,3.045685279,-10.26673925,-22.69326683,-48.06586768,Europe
2009,Norway,Telecommunications Services,17200,26920,2360,8700,1.116990006,-7.42778542,-28.70090634,-74.99281403,Europe
2009,Pakistan,Banking,1050,12410,320,760,14.13043478,18.52913085,14.28571429,-78.03468208,Asia
2009,Pakistan,Oil & Gas Operations,1590,2230,650,2980,6.711409396,-1.327433628,-13.33333333,-66.36568849,Asia
2009,Panama,Construction,6570,4600,430,2690,16.69626998,4.308390023,-29.50819672,-77.18405428,NorthAmerica
2009,Panama,"Hotels, Restaurants & Leisure",14650,33400,2330,16580,12.43284728,-2.282036279,-3.319502075,-49.65077437,NorthAmerica
2009,Peru,Banking,2370,21060,360,2900,37.79069767,15.71428571,2.857142857,-58.74822191,SouthAmerica
2009,Peru,Materials,780,1840,290,5370,39.28571429,13.58024691,-34.09090909,-47.91464597,SouthAmerica
2009,Philippines,"Food, Drink & Tobacco",3760,6860,210,3040,-26.12966601,-2,-4.545454545,-20.83333333,Asia
2009,Philippines,Telecommunications Services,3130,5110,740,8320,14.65201465,12.80353201,2.777777778,-38.50702143,Asia
2009,Poland,Banking,4370,44120,1180,5220,37.42138365,26.7816092,59.45945946,-71.19205298,Europe
2009,Poland,Materials,4260,4990,930,1860,-3.619909502,13.15192744,-23.14049587,-80.21276596,Europe
2009,Poland,Oil & Gas Operations,32910,26370,90,7920,40.70115434,1.501154734,-92.03539823,-57.32758621,Europe
2009,Portugal,Banking,12800,189520,800,5470,13.57586513,8.601226291,-34.95934959,-61.28803963,Europe
2009,Portugal,Construction,2870,6890,440,2610,32.87037037,38.35341365,12.82051282,-53.72340426,Europe
2009,Portugal,Food Markets,14260,14530,600,3880,23.03710095,25.90987868,27.65957447,-53.42136855,Europe
2009,Portugal,Oil & Gas Operations,18340,8210,1130,9220,13.84233395,22.17261905,13,-56.55042413,Europe
2009,Portugal,Telecommunications Services,9230,17630,810,7170,2.783964365,0.513112885,-25,-58.62665897,Europe
2009,Portugal,Transportation,910,7550,380,3550,22.97297297,32.92253521,72.72727273,-60.06749156,Europe
2009,Portugal,Utilities,19310,48890,1520,11550,36.3700565,30.44290288,-19.57671958,-52.21348779,Europe
2009,Qatar,Banking,5080,78480,2180,12680,133.0275229,144.0298507,134.4086022,-37.81265326,Asia
2009,Qatar,Chemicals,2560,5530,1370,9680,19.62616822,35.20782396,38.38383838,-59.05245347,Asia
2009,Qatar,Telecommunications Services,5580,20400,630,3660,95.78947368,57.16486903,36.95652174,-49.2371706,Asia
2009,Russia,Banking,30780,314890,6220,14270,40.61215167,50.16929753,33.19057816,-86.92744595,Europe
2009,Russia,Chemicals,1200,1620,330,2650,-22.58064516,-21.3592233,6.451612903,-90.4159132,Europe
2009,Russia,Consumer Durables,13850,10390,410,290,104.5790251,56.2406015,215.3846154,-94.08163265,Europe
2009,Russia,Diversified Financials,2810,5160,730,270,75.625,107.2289157,135.483871,-97.92307692,Europe
2009,Russia,Materials,68800,98180,13210,28570,48.69245732,60.32005225,-0.226586103,-81.59149485,Europe
2009,Russia,Oil & Gas Operations,321920,537880,62920,177740,42.75831486,36.77117502,28.40816327,-68.1680606,Europe
2009,Russia,Telecommunications Services,24250,41890,3260,11820,50.06188119,46.98245614,95.20958084,-66.88147941,Europe
2009,Russia,Utilities,1940,11320,270,4190,-94.29411765,-80.64295486,-91.48264984,-91.10214483,Europe
2009,Saudi Arabia,Banking,14230,222500,5950,62330,12.84694687,49.51952154,-7.03125,-48.36812459,Asia
2009,Saudi Arabia,Chemicals,41560,74560,6460,37470,76.77584007,61.38528139,12.93706294,-72.43231313,Asia
2009,Saudi Arabia,Diversified Financials,2770,18580,-7340,10930,147.3214286,70.61524334,-1459.259259,146.1711712,Asia
2009,Saudi Arabia,Telecommunications Services,14910,31870,3310,25340,65.48279689,159.1056911,-2.93255132,-35.22494888,Asia
2009,Saudi Arabia,Utilities,5620,36400,420,10390,6.844106464,7.311320755,10.52631579,-39.76811594,Asia
2009,Singapore,Aerospace & Defense,3710,4060,330,4480,5.698005698,-1.45631068,-5.714285714,-39.04761905,Asia
2009,Singapore,Banking,17540,430870,3890,30480,-8.977685522,6.264335216,-13.36302895,-45.30773372,Asia
2009,Singapore,Conglomerates,18530,26910,1410,8990,12.78149726,4.789719626,-0.704225352,-61.43286143,Asia
2009,Singapore,Diversified Financials,4510,27520,1630,11380,-6.818181818,-18.62803075,-58.73417722,-55.33751962,Asia
2009,Singapore,"Food, Drink & Tobacco",32070,24630,2880,13730,74.10423453,20.02923977,60,-51.27750177,Asia
2009,Singapore,Technology Hardware & Equipment,29300,19520,-680,1670,19.78740801,-0.408163265,58.13953488,-80.26004728,Asia
2009,Singapore,Telecommunications Services,10760,24400,2870,25340,24.10611303,17.1387422,15.26104418,-42.3566879,Asia
2009,Singapore,Transportation,20640,24690,1570,8930,14.22246818,11.61844485,-19.48717949,-45.41564792,Asia
2009,South Africa,Banking,27430,266170,3030,16650,-17.15493809,10.87182905,-5.900621118,-47.75651083,Africa
2009,South Africa,Conglomerates,15290,12910,1640,5650,-26.94696608,-18.18757921,-1.204819277,-71.43579373,Africa
2009,South Africa,Consumer Durables,5760,7090,420,1530,18.7628866,35.82375479,0,-49.16943522,Africa
2009,South Africa,Diversified Financials,6830,71200,1310,4280,43.18658281,29.57233849,5.64516129,-52.96703297,Africa
2009,South Africa,Insurance,2120,34090,270,3410,-79.39747328,-27.95857988,-73.78640777,-39.6460177,Africa
2009,South Africa,Materials,21110,40380,1390,33190,10.23498695,16.53679654,39,-33.71280208,Africa
2009,South Africa,Media,2530,6930,420,6190,-5.597014925,59.67741935,55.55555556,-17.3564753,Africa
2009,South Africa,Oil & Gas Operations,16620,17710,2870,15980,19.48238677,5.668257757,19.08713693,-51.05666156,Africa
2009,South Africa,Telecommunications Services,18020,26920,2640,21110,24.87872488,25.3842571,-2.222222222,-46.40771769,Africa
2009,South Korea,Banking,83660,1148800,12080,25220,7.119078105,14.84899077,13.85485391,-70.83044182,Asia
2009,South Korea,Business Services & Supplies,2520,13280,610,2140,5.882352941,13.0212766,110.3448276,-66.24605678,Asia
2009,South Korea,Capital Goods,66120,69610,3390,16890,65.5068836,64.9135276,175.6097561,-65.96130593,Asia
2009,South Korea,Chemicals,12750,13170,630,1260,-33.10598111,-58.76643707,28.57142857,-72.54901961,Asia
2009,South Korea,Conglomerates,80870,57490,980,4590,14.07814925,6.878601971,96,-62.5,Asia
2009,South Korea,Construction,41470,68390,2300,8530,48.9048474,55.71493625,40.24390244,-73.01486871,Asia
2009,South Korea,Consumer Durables,93540,105120,2730,12390,16.44466575,24.50550752,30,-44.66279589,Asia
2009,South Korea,Diversified Financials,36920,76560,1580,6820,16.83544304,37.25349588,24.40944882,-53.54223433,Asia
2009,South Korea,"Food, Drink & Tobacco",10610,13720,740,7730,8.265306122,15.10067114,-12.94117647,-44.66714388,Asia
2009,South Korea,IT Software & Services,1080,910,290,4170,54.28571429,44.44444444,81.25,-61.67279412,Asia
2009,South Korea,Insurance,21710,40950,920,6130,45.4119223,39.80880847,87.75510204,-50.2838605,Asia
2009,South Korea,Materials,51800,58120,5000,21800,49.9276411,40.48827653,22.24938875,-61.02270696,Asia
2009,South Korea,Oil & Gas Operations,123760,88070,2990,10840,16.19566238,17.88247892,-27.07317073,-62.96549368,Asia
2009,South Korea,Retailing,22740,25640,1330,8080,8.803827751,5.557842734,1.526717557,-62.91877008,Asia
2009,South Korea,Semiconductors,113580,118230,8240,48750,12.89136269,13.78115677,-23.56215213,-51.17676515,Asia
2009,South Korea,Telecommunications Services,19780,25680,1120,6680,3.128258603,-1.684532925,-20,-51.38282387,Asia
2009,South Korea,Trading Companies,75580,105350,990,7730,23.4563868,15.26258206,57.14285714,-61.09713135,Asia
2009,South Korea,Transportation,32190,35720,790,5360,46.11892873,25.37732538,-3.658536585,-61.68691923,Asia
2009,South Korea,Utilities,46180,99970,1900,12110,5.723443223,3.189512799,-28.57142857,-57.59803922,Asia
2009,Spain,Banking,184000,2580640,24000,97140,19.63589077,4.373710819,4.484109708,-59.1883035,Europe
2009,Spain,Capital Goods,5080,6420,450,3270,61.26984127,32.6446281,9.756097561,-67.39780658,Europe
2009,Spain,Construction,96530,277370,2620,30010,11.29943503,2.513212847,-58.28025478,-52.47822644,Europe
2009,Spain,Consumer Durables,14000,10320,1860,23690,31.33208255,40.40816327,43.07692308,-27.10769231,Europe
2009,Spain,Diversified Financials,5520,60700,1550,9480,192.0634921,256.8489124,-15.30054645,8.219178082,Europe
2009,Spain,Insurance,26470,70730,1400,7000,55.98114319,28.9046838,40,-32.23620523,Europe
2009,Spain,Materials,7030,5180,-10,2950,-30.18867925,-20.18489985,-102.173913,-55.0304878,Europe
2009,Spain,Media,5570,9460,120,350,5.492424242,25.63081009,-57.14285714,-88.59934853,Europe
2009,Spain,Oil & Gas Operations,95070,85190,5200,35660,11.02417377,4.33557869,-12.45791246,-52.74943686,Europe
2009,Spain,Telecommunications Services,80700,129160,10570,85560,-2.063106796,-9.760357717,-18.69230769,-38.1881231,Europe
2009,Spain,Transportation,12390,37900,900,11530,-4.838709677,-1.532865679,-39.18918919,-51.39123103,Europe
2009,Spain,Utilities,66700,180860,7870,70660,56.49929611,36.80786687,44.40366972,-38.99680566,Europe
2009,Sweden,Banking,71270,1496160,8800,25330,30.79464122,7.851561374,-15.38461538,-71.29094412,Europe
2009,Sweden,Business Services & Supplies,11740,10210,610,5680,-21.31367292,-14.20168067,1.666666667,-48.59728507,Europe
2009,Sweden,Capital Goods,72410,78350,4620,30310,-19.59804575,-14.2872771,-33.04347826,-72.08766921,Europe
2009,Sweden,Construction,25830,14870,630,3540,-15.31147541,-13.99652979,-35.71428571,-67.58241758,Europe
2009,Sweden,Consumer Durables,27640,28970,770,6540,-37.88764045,-30.95805529,-64.18604651,-72.7953411,Europe
2009,Sweden,Diversified Financials,-4390,17790,-4720,8710,-425.1851852,-62.45251161,-320.5607477,-68.70283866,Europe
2009,Sweden,"Food, Drink & Tobacco",1690,2320,290,3280,-12.88659794,-9.019607843,-9.375,-45.42429285,Europe
2009,Sweden,Materials,6980,8730,890,2420,-56.5920398,-70.56641942,-56.15763547,-85.29769137,Europe
2009,Sweden,Retailing,10910,6170,1880,31050,-11.37286759,-3.894080997,-11.7370892,-33.66801965,Europe
2009,Sweden,Technology Hardware & Equipment,26630,36420,1440,26550,-8.330464716,0.858487953,-57.3964497,-23.11033884,Europe
2009,Sweden,Telecommunications Services,18350,37110,2750,21360,-15.12488437,-4.058945191,11.33603239,-51.26625599,Europe
2009,Switzerland,Banking,5740,140310,1230,13320,66.37681159,66.04733728,35.16483516,7.246376812,Europe
2009,Switzerland,Business Services & Supplies,34080,13700,1380,12620,12.73569302,7.36677116,12.19512195,-37.64822134,Europe
2009,Switzerland,Capital Goods,13070,6260,580,5830,11.13945578,1.294498382,163.6363636,-32.05128205,Europe
2009,Switzerland,Chemicals,23900,32300,1360,31810,-22.17518724,-9.447715167,-22.72727273,-31.44396552,Europe
2009,Switzerland,Conglomerates,34910,31990,3120,28000,13.82458428,6.138022561,14.70588235,-51.78233167,Europe
2009,Switzerland,Construction,25430,44200,2080,12540,6.714225766,4.714522625,-39.00293255,-53.58993338,Europe
2009,Switzerland,Consumer Durables,13740,21490,3490,14050,33.78773126,21.27539503,44.21487603,-72.33707423,Europe
2009,Switzerland,Diversified Financials,111900,3049160,-24580,63640,-45.91067285,-7.151318053,-579.1423002,-55.48405148,Europe
2009,Switzerland,Drugs & Biotechnology,86140,144900,17010,187010,6.516631631,3.789126853,-19.8397738,-33.43418524,Europe
2009,Switzerland,"Food, Drink & Tobacco",105610,99300,17130,122980,11.44997889,0.242277408,82.62260128,-34.62335867,Europe
2009,Switzerland,Health Care Equipment & Services,4430,7030,1020,17060,52.75862069,37.57338552,59.375,2.278177458,Europe
2009,Switzerland,Insurance,94500,784160,4500,29640,-22.90748899,-10.49219249,-59.01639344,-67.97752809,Europe
2009,Switzerland,Materials,33950,58870,3870,16790,20.34739454,12.6914242,-29.63636364,-78.19763667,Europe
2009,Switzerland,Oil & Gas Operations,50530,58580,5040,27640,263.263839,684.2034806,1580,503.4934498,Europe
2009,Switzerland,Semiconductors,9280,13490,-740,3880,-13.91465677,-3.848895225,42.30769231,-64.50137237,Europe
2009,Switzerland,Telecommunications Services,11430,21310,1650,15650,44.50063211,67.66325728,25.95419847,-20.79959514,Europe
2009,Switzerland,Transportation,16860,5070,550,5730,38.19672131,11.18421053,44.73684211,-50.94178082,Europe
2009,Switzerland,Utilities,15560,14590,690,9770,-7.928994083,21.98996656,-35.51401869,-41.28605769,Europe
2009,Taiwan,Banking,19810,460530,2400,21090,8.429118774,2.46751513,179.0697674,-54.51800733,Asia
2009,Taiwan,Chemicals,24670,38890,4760,20670,26.96860525,17.20916215,39.58944282,-56.68482816,Asia
2009,Taiwan,Conglomerates,5050,8410,350,2730,14.77272727,9.64797914,34.61538462,-63.64846871,Asia
